col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col23,col24,col25,col26,col27,col28,col29,col30,col31,target
39,3,1,1,1,2,1,1,1,6,2,2,1,1,2,2,2,1,1,2,2,2,1,3,1,1,1,1,0
5,1,1,2,1,3,1,1,3,2,6,1,2,1,1,1,1,1,2,1,1,4,2,1,2,1,3,2,0
65,2,1,2,1,3,2,2,4,1,3,1,2,1,1,2,2,2,2,1,1,2,3,1,1,2,2,3,1
13,2,1,2,1,2,2,4,3,2,3,1,2,2,1,1,2,1,1,1,2,4,1,2,1,1,2,2,1
53,3,2,1,1,2,1,1,4,1,3,2,1,2,1,1,2,1,2,2,1,1,3,3,2,1,1,3,0
45,3,1,2,1,2,2,2,3,5,1,2,2,1,1,1,1,1,2,2,2,4,3,1,1,2,2,2,0
32,1,1,1,2,2,1,3,2,2,2,1,1,2,2,1,2,2,1,2,1,1,2,1,1,2,3,1,1
36,3,2,2,2,3,1,4,2,5,5,1,1,1,2,2,2,1,1,2,2,4,3,1,2,2,1,1,0
60,1,1,1,1,3,1,2,4,1,1,1,2,1,2,1,1,1,1,2,2,2,1,3,2,1,3,1,1
11,2,2,1,2,2,2,2,4,2,4,1,2,2,2,1,1,2,2,1,1,3,2,3,1,2,2,2,0
63,2,1,2,1,3,3,3,2,6,6,2,1,2,1,2,2,1,1,2,1,3,3,3,2,1,3,3,0
21,2,2,1,1,1,2,2,4,4,3,2,2,2,2,1,1,2,1,2,2,3,1,2,1,1,3,1,1
52,2,2,1,1,3,3,2,3,5,1,1,1,1,1,2,2,1,1,1,1,4,3,2,2,1,2,2,1
55,2,1,1,1,1,2,3,3,3,6,1,2,1,1,1,2,1,1,1,1,3,3,1,2,1,1,2,0
26,1,2,1,2,2,3,2,4,3,6,2,1,2,2,2,2,2,1,2,2,1,2,3,2,1,1,1,1
68,2,2,1,1,2,3,4,3,4,4,1,1,2,1,2,2,2,2,2,1,1,2,3,2,2,2,1,0
34,1,1,1,1,3,2,1,3,4,3,1,1,1,1,2,2,1,1,2,1,2,2,2,2,2,1,1,1
52,2,2,1,2,2,2,2,2,6,1,2,1,1,1,1,1,2,2,1,2,4,2,1,1,1,3,1,1
52,1,1,2,1,3,3,2,1,3,3,2,1,2,2,1,1,1,2,1,2,2,1,3,1,2,2,2,1
29,1,2,1,2,3,1,1,3,2,2,2,2,2,1,1,1,2,2,2,1,3,3,3,1,1,2,3,0
38,1,1,1,2,3,3,2,4,1,3,2,1,2,1,1,1,1,2,2,2,4,2,1,1,2,1,3,1
42,3,1,2,2,3,3,3,1,2,6,1,1,1,1,1,1,1,2,2,1,2,1,2,2,2,1,2,0
21,1,1,2,2,1,1,4,3,3,5,2,2,1,2,2,1,1,2,1,1,1,2,2,1,1,2,3,1
42,1,2,2,2,1,3,3,1,5,5,2,1,2,1,1,2,1,1,1,2,3,3,3,2,1,2,2,0
13,2,1,1,2,2,1,1,1,5,3,2,1,2,2,2,2,1,1,1,2,3,2,1,2,1,2,2,1
64,1,1,2,2,1,1,3,1,1,1,1,1,1,2,1,1,1,2,2,1,3,3,1,2,2,2,2,1
17,1,2,2,1,2,2,4,2,1,6,1,2,1,1,1,1,1,2,2,1,2,3,1,1,1,3,3,0
9,3,2,2,1,2,3,2,1,6,4,2,2,2,2,2,2,1,2,2,1,3,1,3,1,2,3,2,0
41,2,2,1,1,3,3,3,2,3,4,1,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,0
1,3,2,2,1,3,1,2,4,3,5,2,2,2,1,2,2,2,1,1,2,3,2,2,1,1,2,1,0
2,3,1,1,2,3,3,2,4,1,5,2,1,2,1,1,1,1,1,2,1,2,3,2,1,2,2,1,0
60,3,1,2,2,3,1,4,1,5,1,1,2,1,2,1,2,1,1,1,1,2,2,2,2,2,3,3,0
48,1,1,2,1,3,3,4,2,4,2,1,2,2,2,1,1,2,2,1,1,3,3,2,1,2,1,1,0
29,3,2,2,1,3,3,2,3,4,5,2,2,2,1,2,1,1,1,2,1,3,1,3,1,1,3,1,0
10,3,2,1,2,1,1,4,4,4,5,1,2,2,2,1,2,1,1,2,1,2,2,3,2,1,2,1,0
58,2,2,1,1,2,1,2,3,5,3,2,2,1,1,1,1,1,1,2,2,1,3,2,2,2,2,2,1
60,2,1,2,2,2,3,2,1,2,2,2,2,2,2,1,2,1,1,2,1,1,2,2,1,2,2,1,0
21,2,1,2,2,3,3,3,2,2,2,2,2,1,1,1,1,1,1,2,2,3,2,3,2,1,2,3,1
28,2,1,2,1,1,1,2,3,5,5,1,2,1,2,2,1,2,2,1,1,3,1,2,1,1,3,2,0
34,3,2,2,1,3,2,1,2,2,3,2,1,2,1,1,1,2,2,1,2,3,3,2,2,2,1,3,0
8,2,1,1,1,1,2,4,4,4,6,1,1,2,2,1,1,2,2,2,2,2,1,2,1,2,2,3,1
59,1,2,2,2,1,3,1,4,5,6,2,2,1,2,1,2,2,1,1,1,4,1,1,2,1,2,3,1
49,3,2,1,1,2,3,1,2,1,1,1,1,1,1,1,1,1,2,1,1,4,1,2,2,1,2,3,0
17,2,1,2,1,2,3,3,4,5,4,2,2,1,1,2,1,1,1,2,1,2,3,1,2,2,1,3,0
60,3,1,2,2,1,1,1,4,3,5,2,1,1,2,2,1,2,2,2,1,3,3,2,2,2,3,1,0
45,2,1,1,1,2,3,4,4,4,4,2,1,1,2,1,1,1,2,1,2,4,2,2,1,1,1,1,1
69,3,2,2,2,1,3,2,3,6,4,2,1,2,2,2,1,2,2,2,1,2,3,3,1,2,3,3,0
32,2,2,1,2,1,3,4,4,4,6,1,2,2,1,2,2,1,1,1,1,2,1,3,2,1,2,3,1
44,1,2,2,1,1,2,3,2,3,4,1,1,1,2,2,1,1,1,2,2,1,3,3,1,2,1,1,1
65,2,1,2,2,2,3,3,4,4,6,1,1,1,2,2,1,2,2,1,1,2,2,1,1,2,1,3,1
8,3,2,2,1,3,3,2,2,6,6,1,2,1,2,2,2,2,2,2,2,3,1,1,1,2,2,1,0
43,3,1,1,1,2,1,1,2,3,5,2,1,2,1,2,1,2,1,1,2,1,2,2,2,2,1,3,0
1,1,1,1,1,3,2,2,3,6,1,1,2,1,2,1,1,2,2,1,1,4,3,1,1,2,2,3,1
51,3,2,2,2,2,1,1,2,3,2,2,2,2,1,2,2,1,2,2,2,2,2,3,1,2,2,2,0
24,1,2,2,1,2,3,1,3,4,3,1,2,1,1,1,2,2,2,2,2,1,2,1,1,2,3,3,0
24,3,2,1,2,3,3,1,2,5,2,2,2,1,1,2,2,2,2,1,1,2,3,2,2,2,3,2,0
17,3,2,2,1,1,3,1,2,3,3,2,2,2,1,1,1,2,2,2,1,2,2,1,2,2,2,3,0
5,1,1,2,2,3,3,1,3,1,2,2,1,1,2,2,2,2,2,2,1,1,3,3,2,1,2,2,0
20,3,2,2,2,1,3,2,3,3,5,2,2,2,2,1,1,2,2,1,2,4,1,2,1,1,1,1,0
21,3,1,1,2,1,1,3,2,1,5,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,3,0
58,1,1,2,1,2,3,3,2,5,4,2,2,1,1,2,1,1,2,2,2,3,1,2,1,2,2,1,1
31,2,1,2,1,2,3,3,1,3,3,1,1,2,2,1,1,2,1,2,2,4,3,2,1,2,1,2,0
11,1,2,2,1,2,2,2,2,3,6,2,2,2,1,2,1,2,1,1,1,4,3,1,2,1,2,2,0
52,3,1,1,2,2,2,4,3,3,1,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,2,2,0
15,2,1,2,2,2,3,2,2,1,5,1,2,2,1,2,2,1,2,1,2,4,2,1,2,1,3,2,1
7,2,2,2,1,3,3,3,1,5,3,1,1,2,2,1,1,1,2,1,2,1,3,3,2,2,2,1,1
28,2,1,1,1,3,3,4,2,4,5,2,1,1,2,2,2,2,1,2,2,1,3,3,2,2,2,2,0
51,1,2,1,1,3,3,1,4,6,1,1,2,2,1,1,2,2,2,2,1,4,1,1,1,1,1,3,1
58,2,2,2,1,3,3,3,1,6,3,2,1,2,1,1,2,1,2,2,1,2,1,1,1,2,3,2,1
5,2,2,2,2,2,3,3,3,2,4,2,1,1,1,1,1,1,1,1,1,3,2,2,2,2,3,1,0
5,2,2,1,2,3,1,1,4,3,3,2,1,2,1,2,1,2,1,1,1,2,2,1,2,1,2,1,0
8,3,2,1,1,3,1,4,3,3,1,2,2,1,1,1,2,2,1,1,1,2,2,2,1,1,3,3,0
64,1,1,2,2,1,1,1,2,3,6,2,1,2,2,1,2,2,1,2,1,2,2,3,2,1,3,1,1
10,1,1,1,2,2,2,1,1,4,4,1,1,1,1,2,2,1,1,1,1,4,2,1,1,2,3,2,0
38,3,1,1,1,3,3,2,3,5,6,2,2,2,1,2,2,1,1,1,1,4,2,3,1,1,1,3,0
8,2,2,1,2,3,2,1,2,1,6,1,1,1,1,1,1,2,2,2,1,2,2,1,2,1,1,3,1
25,3,2,1,2,3,2,3,3,4,6,2,1,1,1,2,2,2,1,1,1,3,2,3,2,1,3,1,0
66,3,2,1,2,2,2,3,4,5,5,1,2,2,1,2,1,2,1,2,1,2,1,1,1,1,3,3,0
50,2,1,1,1,3,1,3,2,2,6,1,2,1,2,2,2,1,1,2,2,3,3,1,1,2,2,2,0
67,2,1,2,2,1,3,4,1,6,4,1,1,1,1,1,2,1,1,2,1,2,3,2,1,2,3,2,0
49,1,1,2,1,2,3,3,2,5,5,2,1,2,1,1,1,1,1,1,2,3,2,2,2,2,1,1,0
36,2,2,2,2,1,2,1,3,5,1,1,2,2,2,2,2,2,2,2,2,2,3,1,1,1,2,2,0
68,3,2,2,2,2,1,2,2,1,6,2,1,2,1,2,1,2,2,1,1,1,2,2,2,2,1,2,0
41,3,1,1,1,3,2,3,3,5,2,1,2,1,2,2,2,1,1,1,1,4,1,1,2,2,1,1,0
62,2,1,1,2,2,2,4,1,5,2,1,2,2,1,1,1,2,2,1,1,2,2,1,1,2,1,2,0
10,1,1,2,2,2,3,1,3,6,1,2,2,1,1,2,1,1,2,2,2,4,1,3,1,2,1,1,0
21,3,1,2,1,2,1,1,4,3,5,2,2,2,2,2,2,1,2,2,1,2,1,2,1,1,1,1,0
36,2,2,2,2,1,3,4,3,1,4,1,1,2,2,1,1,2,2,1,1,4,1,2,1,2,2,1,0
12,1,2,2,1,2,2,2,1,5,5,1,1,1,1,2,1,1,2,1,1,1,2,3,2,2,1,3,1
2,1,2,1,2,3,3,4,4,5,2,2,1,1,1,1,1,1,2,1,2,4,1,1,2,2,3,2,1
13,3,1,1,2,2,2,2,1,3,6,1,2,2,2,2,1,1,2,2,1,1,2,2,2,1,2,2,0
53,3,2,1,1,2,1,4,2,1,4,1,2,1,1,1,1,1,1,1,2,4,1,1,1,2,3,2,0
32,1,1,1,2,3,3,1,1,2,3,1,1,2,1,1,1,1,2,1,2,2,1,2,1,1,2,1,1
16,1,1,2,1,3,3,3,4,1,2,1,1,1,2,1,1,1,2,2,1,3,3,2,1,2,3,1,1
32,1,2,2,1,1,3,3,3,4,1,1,1,2,1,1,2,2,2,2,2,4,2,1,1,2,1,2,1
32,2,2,1,2,3,3,2,2,5,4,2,1,1,1,2,1,2,1,2,1,1,3,1,1,1,3,2,1
11,3,2,1,2,3,3,1,1,6,5,1,2,1,2,1,2,2,2,1,1,1,1,2,1,2,1,2,0
10,1,1,2,1,3,1,3,3,4,6,2,2,1,2,1,2,2,2,1,2,4,3,3,2,2,2,2,0
15,3,2,1,1,2,1,4,1,4,3,2,1,2,2,2,1,1,1,1,1,1,1,3,1,1,1,3,0
17,3,1,2,1,1,3,1,3,2,2,1,1,1,2,2,2,2,2,2,1,1,3,3,2,2,3,1,0
40,3,2,1,2,3,2,1,1,5,4,2,1,1,1,1,2,2,1,2,1,1,3,3,1,1,1,3,0
18,1,1,1,1,3,2,3,2,1,2,1,1,1,1,2,1,2,1,2,1,1,2,3,2,1,1,2,0
55,2,1,2,2,3,3,4,2,6,1,2,2,2,2,1,2,2,1,1,1,4,2,1,2,2,2,1,0
25,1,1,2,1,2,3,4,2,3,2,2,1,1,1,1,1,2,1,1,1,2,3,2,2,2,1,3,1
59,3,2,2,2,2,1,3,3,5,6,2,1,2,1,1,2,1,1,2,1,2,3,3,1,1,2,3,0
22,1,2,1,1,1,1,4,2,4,5,2,2,1,1,2,1,1,1,2,2,1,2,2,1,1,3,1,1
30,1,1,1,1,1,3,3,2,4,5,1,2,1,1,1,1,2,2,1,2,3,1,1,2,2,2,3,0
44,3,2,1,2,2,3,2,2,5,1,2,2,2,1,2,1,1,2,1,2,4,1,2,1,1,3,2,0
32,3,2,1,1,3,2,2,3,2,1,2,2,1,2,2,2,2,2,2,1,4,1,1,2,1,3,3,0
51,1,2,1,2,3,1,1,2,1,3,2,1,2,1,2,1,1,1,1,2,3,1,2,1,1,1,3,1
46,1,2,2,2,1,3,3,4,6,4,2,2,1,2,2,1,2,2,1,2,4,3,2,1,1,2,2,1
21,1,1,1,2,3,1,4,2,3,2,1,2,1,1,1,1,1,2,1,2,3,1,1,2,2,3,2,1
32,1,2,2,1,2,3,4,1,6,1,1,1,1,1,1,1,1,2,1,2,2,3,2,1,1,1,3,1
39,2,1,1,2,1,3,3,3,6,4,2,2,1,2,1,2,2,2,2,2,2,3,1,2,1,1,2,1
12,1,2,2,2,2,3,1,2,2,1,2,1,1,2,2,2,1,2,2,1,2,1,2,2,1,3,1,1
47,2,1,1,1,2,3,3,2,6,1,2,1,1,2,2,2,1,1,2,2,2,1,2,1,1,1,1,0
18,3,1,1,1,3,2,4,2,6,3,1,2,2,1,1,1,2,2,1,2,1,1,3,1,1,2,2,0
21,2,2,2,1,2,3,3,1,1,6,1,2,1,1,2,2,1,2,2,1,1,2,2,2,1,3,2,1
13,3,1,2,1,2,2,4,1,5,6,1,2,1,2,2,1,2,2,1,2,4,3,3,2,1,3,1,0
21,2,2,2,1,3,2,4,1,2,6,1,1,2,2,2,2,1,1,2,2,3,1,3,1,1,1,1,1
8,3,2,2,2,2,3,3,2,6,5,1,1,1,2,1,1,2,1,1,2,3,2,1,2,1,3,3,0
46,1,1,1,1,3,1,2,3,3,4,2,1,2,2,2,2,2,2,2,1,1,3,1,2,1,3,3,1
7,2,1,1,2,2,1,4,3,1,3,2,2,2,2,1,2,2,1,2,2,3,3,2,2,1,3,3,1
23,2,2,1,2,3,3,4,1,5,5,2,1,1,1,2,2,1,1,1,1,2,3,1,2,1,2,3,0
22,3,1,2,1,3,3,1,2,1,1,1,2,1,2,1,1,1,2,2,2,3,1,3,2,2,2,1,0
22,3,1,2,1,1,3,4,3,3,6,1,1,2,2,2,1,2,2,2,1,2,1,2,1,1,2,1,0
29,2,1,1,1,2,1,3,2,5,3,2,1,2,2,1,2,2,2,2,1,4,3,1,1,2,2,1,0
13,3,2,1,2,2,1,2,4,4,5,2,1,1,1,2,2,1,2,2,2,3,3,1,2,1,1,2,0
2,1,1,1,2,1,3,4,1,4,5,1,2,1,2,2,2,2,2,1,2,2,2,1,2,1,3,1,1
29,2,1,2,2,3,1,2,1,2,3,2,2,2,1,2,1,1,2,2,1,4,2,3,1,2,2,2,0
52,1,2,1,1,3,2,1,4,5,2,2,2,1,1,1,1,1,2,2,1,4,3,1,2,1,1,2,1
27,2,2,1,2,1,1,3,2,5,6,1,1,1,2,2,1,2,1,1,2,4,2,2,2,1,2,2,1
50,1,1,1,2,1,1,4,3,2,3,2,2,2,2,2,1,2,1,2,2,3,3,2,1,1,1,3,1
23,2,1,2,1,3,3,2,3,6,1,1,2,1,2,1,2,1,1,1,2,2,2,2,1,2,2,2,0
44,3,2,1,2,3,2,4,4,1,2,1,1,2,2,1,1,2,1,1,1,1,3,3,2,1,2,1,0
22,2,1,1,1,1,3,2,1,2,3,1,2,1,2,1,1,2,2,1,1,1,1,1,1,2,3,1,0
43,1,2,1,1,2,1,1,2,6,5,2,2,1,2,2,2,1,2,2,1,2,3,2,2,2,2,1,0
37,2,1,1,2,3,2,2,4,5,6,1,1,1,2,1,1,2,2,2,1,4,1,1,1,2,2,1,0
61,1,1,2,2,1,3,4,4,6,4,2,1,1,2,2,2,1,1,1,2,1,3,1,1,1,1,1,0
56,1,2,2,1,2,1,3,1,4,3,1,2,1,1,1,2,2,1,2,2,3,1,2,1,1,3,1,1
3,1,1,1,2,2,2,2,3,1,5,1,1,2,2,2,2,1,2,2,2,4,2,3,1,2,3,2,1
63,3,1,1,2,2,3,2,2,6,3,2,2,2,2,1,2,1,1,1,1,1,1,2,1,1,1,1,0
19,2,2,2,2,2,2,3,2,5,6,1,1,1,1,2,2,2,2,2,1,2,2,2,1,1,2,2,0
23,1,1,2,1,1,1,4,1,3,1,2,1,1,1,1,1,2,1,2,2,1,3,3,1,2,1,3,0
29,3,2,2,2,3,3,2,2,4,1,2,2,2,1,1,2,2,1,1,1,3,2,1,1,2,2,1,0
30,1,1,2,1,2,1,1,2,4,5,1,2,2,1,1,1,1,1,1,2,2,2,1,1,1,2,3,0
39,2,1,2,2,2,2,4,2,2,6,2,1,1,1,1,1,1,2,1,2,1,2,3,2,1,3,3,1
25,3,1,1,2,1,1,2,2,5,5,2,2,1,1,2,2,1,1,2,1,1,3,2,2,1,2,3,0
8,1,2,2,1,2,2,1,1,5,2,2,2,2,1,2,1,1,2,2,2,1,1,3,1,1,3,1,1
58,1,1,2,2,1,3,1,2,2,1,1,2,1,2,2,2,1,2,2,2,4,2,2,1,1,3,2,1
16,1,1,2,2,1,1,3,3,5,4,2,1,2,1,1,2,1,1,1,1,4,3,3,1,1,1,3,1
1,2,1,2,1,3,3,4,1,5,1,1,2,1,1,1,2,1,2,2,1,3,2,1,2,1,2,1,1
5,3,2,1,2,2,3,1,2,6,1,1,1,2,2,1,1,1,1,1,2,1,1,3,2,1,1,2,0
3,3,1,2,2,3,3,2,4,4,4,1,2,1,2,2,1,2,2,1,2,3,2,3,1,1,1,3,0
65,3,1,1,1,1,3,4,1,1,6,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,0
4,1,2,2,1,2,1,3,3,3,6,1,1,2,1,2,1,1,1,1,1,3,2,2,1,1,1,2,0
64,3,1,2,2,1,1,1,2,3,1,1,1,2,2,2,1,2,1,2,2,4,1,2,2,1,3,2,0
10,1,1,2,2,1,3,1,2,1,3,2,1,1,2,2,2,2,1,2,2,1,1,3,2,1,3,1,0
21,2,2,1,1,1,3,1,4,3,3,1,2,1,2,2,1,2,1,1,2,4,3,3,1,1,3,3,1
46,3,1,2,2,2,2,2,4,1,1,1,1,1,2,1,2,1,1,2,2,2,2,2,1,1,3,1,0
27,1,1,1,1,1,3,4,1,5,1,1,2,1,1,2,2,1,2,2,2,4,2,1,2,1,2,3,1
66,3,1,2,2,1,2,2,1,2,4,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,3,1,0
41,3,2,1,2,2,2,1,1,6,1,1,1,2,2,2,1,2,1,1,1,4,2,3,2,2,2,2,0
13,2,2,2,1,3,3,3,4,5,5,1,1,1,2,2,1,1,1,1,1,1,1,3,1,2,1,2,1
9,3,1,1,2,1,1,2,1,2,3,1,1,1,2,2,1,1,2,1,1,3,1,2,2,1,2,2,0
36,2,2,2,2,3,2,3,1,1,1,1,1,2,2,1,1,2,2,2,2,1,2,2,2,1,3,2,0
58,3,1,1,2,3,1,2,2,5,5,2,1,2,2,1,1,2,2,2,2,3,2,3,1,1,3,2,1
54,3,2,2,1,3,3,3,1,1,6,2,2,1,1,2,1,2,2,1,2,2,2,3,2,1,3,1,0
12,3,2,1,2,3,3,3,1,6,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,0
14,3,2,2,2,3,3,1,4,6,2,2,2,2,2,1,1,2,1,1,1,4,3,2,2,1,1,1,1
34,3,1,2,2,3,3,1,1,4,5,1,1,1,2,2,2,2,1,2,1,2,3,2,2,1,3,3,0
53,3,2,1,2,2,2,4,3,6,3,2,2,1,2,2,1,2,1,1,1,1,2,1,1,2,1,3,0
20,2,2,2,2,2,2,1,4,6,3,2,2,1,1,1,2,2,1,1,2,4,2,3,1,1,2,2,1
16,2,2,2,1,3,1,4,2,1,2,1,2,1,2,1,1,1,1,2,1,4,2,3,2,1,2,2,0
70,1,1,2,1,2,1,1,1,6,5,2,1,1,1,2,1,2,2,1,2,3,3,1,2,1,2,2,1
56,3,1,2,2,2,2,3,2,5,6,1,2,2,2,2,2,1,1,1,2,1,1,2,2,2,2,3,0
58,2,1,1,1,3,3,4,2,2,5,1,2,2,2,2,1,1,1,2,1,1,3,3,2,2,3,3,1
4,3,1,1,1,3,1,1,1,4,4,2,1,1,1,1,1,2,2,2,2,3,3,1,2,2,3,1,0
4,3,2,1,1,1,2,2,3,5,1,2,2,2,2,2,1,2,2,2,1,1,2,1,2,2,2,3,0
20,2,1,1,2,2,1,1,3,5,5,1,2,2,2,1,1,1,2,2,1,2,2,1,2,1,2,2,1
10,3,1,2,2,3,2,1,2,5,4,2,2,2,1,2,1,2,2,2,1,3,1,3,1,1,3,1,0
24,2,1,2,1,2,3,2,1,4,2,1,1,1,2,1,2,1,2,2,1,2,2,3,1,2,1,3,0
26,2,1,2,2,2,2,1,2,5,2,1,2,2,1,2,1,2,2,1,2,1,2,1,1,1,2,1,1
37,1,2,1,1,2,1,4,4,6,2,1,2,1,1,2,2,1,2,2,1,4,1,1,2,2,1,3,0
54,1,1,1,1,1,2,1,2,2,4,1,2,1,1,1,1,1,2,2,1,1,2,3,1,1,3,3,0
21,1,1,1,2,3,1,1,4,6,3,1,1,1,2,1,1,2,2,1,1,2,2,3,1,2,2,3,1
38,1,1,2,1,2,1,2,1,5,2,2,2,2,1,2,2,2,1,1,1,4,2,3,2,1,2,2,1
46,3,1,2,1,3,1,2,3,3,4,2,2,2,2,2,2,2,1,1,1,1,3,3,1,1,1,3,0
4,3,2,2,1,2,3,1,2,1,4,1,1,2,2,2,1,2,2,2,1,1,2,3,1,1,1,2,0
60,1,1,2,2,3,3,2,2,3,1,2,2,1,1,2,2,1,1,2,2,4,3,1,1,2,1,1,1
57,2,1,1,1,3,2,3,2,6,2,2,2,2,2,2,1,2,1,1,2,3,2,3,2,1,1,3,1
45,2,2,1,1,3,2,2,2,2,6,2,2,2,2,2,2,2,1,2,2,3,2,3,1,1,2,2,1
20,2,2,1,1,2,1,4,2,2,3,1,2,1,1,2,2,1,2,2,2,2,3,1,2,2,3,2,1
17,2,1,2,2,1,3,1,1,1,4,1,1,2,2,1,2,1,1,2,1,4,3,1,1,1,1,1,0
4,3,2,2,2,3,2,2,3,2,3,1,1,2,1,2,1,1,1,2,1,1,2,2,2,2,1,1,0
14,2,2,1,1,1,2,1,4,2,3,2,2,1,2,1,1,1,1,1,2,2,1,3,2,1,3,1,1
3,2,1,2,1,3,3,4,1,5,2,2,1,1,2,1,2,2,1,2,1,4,2,2,1,1,2,3,0
58,1,2,1,2,1,1,3,4,1,2,2,2,2,1,2,1,1,1,2,1,1,3,2,1,2,3,3,1
55,2,1,1,2,3,2,3,1,3,1,1,1,1,2,2,2,2,1,2,2,3,2,1,2,2,3,1,0
4,3,1,2,1,1,1,1,1,5,6,2,1,1,2,2,2,2,1,2,2,3,2,1,2,1,1,3,0
24,2,2,2,2,3,3,2,4,5,6,2,1,1,2,1,2,1,2,2,1,1,3,2,2,1,3,2,0
34,2,1,2,2,3,3,3,3,3,3,1,1,2,1,2,1,1,2,2,1,3,1,2,2,2,3,2,1
30,3,2,1,2,1,2,1,1,2,3,2,2,2,1,1,2,2,2,2,2,3,1,2,2,2,2,3,0
19,1,1,2,2,3,2,1,4,4,4,2,1,1,1,1,1,2,1,1,2,1,3,2,1,2,1,3,1
31,3,2,1,2,2,3,3,3,6,4,1,1,2,1,2,1,2,1,2,1,3,3,3,2,1,1,2,0
60,1,2,2,1,3,1,1,2,4,6,1,1,2,2,1,1,2,1,1,2,1,2,2,2,1,1,2,1
60,2,2,2,2,3,1,3,2,6,6,1,1,1,2,2,1,2,2,1,1,4,3,1,2,1,2,3,0
19,1,2,1,2,2,3,3,4,2,4,1,1,2,1,2,2,1,1,1,2,2,3,2,2,2,2,3,1
49,1,2,2,1,2,2,2,1,5,3,1,2,1,1,1,1,1,2,2,1,4,2,2,1,1,2,1,0
63,1,2,2,2,2,3,1,2,3,1,2,1,1,1,2,1,1,2,2,1,1,2,1,2,2,2,1,1
22,2,1,2,2,1,2,3,2,4,5,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,3,0
24,1,2,2,2,2,1,3,4,5,4,1,2,2,2,2,2,2,2,1,2,4,1,1,1,1,1,2,0
30,1,2,2,1,1,2,2,4,4,5,1,2,1,1,1,2,1,2,2,1,1,1,3,2,1,3,3,0
58,2,1,1,1,2,1,3,2,3,1,2,2,2,2,2,1,1,2,2,2,1,3,3,1,2,2,2,1
31,3,2,1,2,1,3,2,1,5,3,2,1,1,2,1,1,2,1,1,2,4,2,1,1,1,3,3,0
64,3,2,1,1,2,2,3,4,1,6,1,1,1,1,2,1,1,2,2,2,1,3,3,1,2,2,3,0
19,3,2,2,2,2,1,1,4,5,5,2,1,2,1,2,2,1,1,1,2,1,3,3,2,2,3,2,0
48,2,1,1,2,3,2,1,1,1,2,2,1,2,2,1,2,1,2,1,2,4,1,3,2,1,1,2,0
45,2,2,2,1,2,1,1,3,2,3,2,2,2,2,2,1,2,1,2,2,1,1,1,1,1,1,3,1
55,3,1,1,2,3,1,2,4,3,2,1,2,1,2,1,1,2,2,1,2,4,3,2,1,1,2,2,0
55,1,1,2,2,2,3,1,2,4,6,1,1,2,2,2,1,2,2,1,2,2,2,3,1,2,1,2,0
18,3,2,1,1,2,3,2,1,2,1,2,1,1,2,2,1,1,1,1,1,3,1,2,2,2,2,3,0
63,2,1,1,1,3,2,4,2,2,5,2,1,2,2,1,2,2,1,2,1,1,1,2,1,1,3,1,0
47,1,1,1,2,3,1,2,1,6,5,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,2,1,1
57,1,2,2,2,1,3,4,3,6,1,1,2,1,1,2,1,1,2,2,1,2,3,3,1,2,3,2,1
45,2,2,1,1,3,2,2,4,5,6,2,1,2,1,1,2,1,2,1,2,1,1,2,2,1,3,3,1
33,1,2,1,1,1,3,3,3,5,1,2,1,1,1,1,1,2,1,1,2,4,2,3,2,2,2,2,1
17,3,1,2,1,2,2,2,4,6,3,1,2,2,1,2,1,1,2,1,2,1,1,1,1,2,1,3,0
70,2,2,2,1,3,3,3,1,6,6,2,1,2,2,2,2,1,1,1,1,4,3,1,2,2,3,1,1
4,2,2,1,1,3,3,2,2,1,6,1,1,2,2,1,1,2,1,2,2,1,3,3,2,1,1,1,0
20,2,2,2,2,2,1,2,3,1,1,2,1,1,2,2,2,1,2,1,2,2,3,2,2,2,3,1,1
47,2,2,1,1,2,1,4,1,2,4,2,1,1,2,2,2,2,1,1,2,1,3,3,2,1,3,2,0
15,1,1,1,1,2,3,4,3,2,2,2,2,1,2,1,1,1,1,1,2,1,2,1,2,1,3,1,1
70,2,1,2,1,2,1,3,1,5,1,1,2,2,2,1,1,2,1,1,2,3,3,2,2,2,3,1,1
47,2,2,1,1,3,3,3,3,5,4,2,1,2,2,2,2,2,2,2,1,2,1,3,2,2,2,2,0
9,1,1,1,1,2,2,1,1,4,5,1,1,2,2,1,2,2,1,1,1,1,2,1,1,2,3,3,1
16,2,2,1,2,2,3,1,3,3,1,1,2,2,1,1,2,1,2,1,2,2,3,2,1,1,1,1,0
69,1,2,1,2,3,3,4,3,4,2,2,2,1,2,1,2,1,1,1,1,4,3,1,2,2,1,3,1
61,1,1,1,2,1,2,3,1,3,2,1,2,1,1,1,1,1,2,2,2,1,2,3,1,2,2,3,0
